layer_id,api_no,county_fips,county_name,county_role,district,well_no,lease_no,oil_gas,total_depth,completion_date,completion_year,spud_date,spud_year,newest_permit_no,plug_flag,active_flag,lat,lon
wells_permian6,42-227-40668,227,Howard,peer,00,4423LS,52880,O,7489,2020-05-09,2020,2021-09-02,2021,862938,N,,32.352160,-101.594675
wells_permian6,42-227-40669,227,Howard,peer,00,   5HF,55009,O,7189,2020-05-31,2020,2021-05-13,2021,862944,N,,32.350004,-101.495867
wells_permian6,42-227-40670,227,Howard,peer,00,   6HJ,55016,O,7480,2020-06-03,2020,2021-05-14,2021,862951,N,,32.345274,-101.490384
wells_permian6,42-227-40671,227,Howard,peer,00,   7HK,55017,O,7595,2020-06-12,2020,2021-05-14,2021,862961,N,,32.345307,-101.490228
wells_permian6,42-227-40672,227,Howard,peer,00,,,,,,,,,,N,,32.345307,-101.490226
wells_permian6,42-227-40673,227,Howard,peer,00,   5HA,55920,O,8107,2021-06-24,2021,2021-09-14,2021,862945,N,,32.153912,-101.681955
wells_permian6,42-227-40674,227,Howard,peer,00,   6HB,56191,O,8268,2021-07-31,2021,2021-09-17,2021,862946,N,,32.153910,-101.681843
wells_permian6,42-227-40675,227,Howard,peer,00,   7LL,56191,O,7734,2021-08-01,2021,2021-09-19,2021,862999,N,,32.153931,-101.681750
wells_permian6,42-227-40676,227,Howard,peer,00,   8HA,56191,O,8118,2021-07-31,2021,2021-09-19,2021,863001,N,,32.153952,-101.681656
wells_permian6,42-227-40677,227,Howard,peer,00,   3LM,55920,O,7605,2021-07-29,2021,2024-08-15,2024,863002,N,,32.153247,-101.684797
wells_permian6,42-227-40678,227,Howard,peer,00,   4DN,55920,O,7884,2021-07-29,2021,2021-09-15,2021,863003,N,,32.153269,-101.684703
wells_permian6,42-227-40679,227,Howard,peer,00,,,,,,,,,863036,N,,32.377550,-101.674468
wells_permian6,42-227-40680,227,Howard,peer,00,   6WA,55369,O,8238,2020-12-31,2020,2021-05-06,2021,863049,N,,32.445879,-101.679942
wells_permian6,42-227-40681,227,Howard,peer,00,   6LS,55369,O,1199,2020-04-27,2020,2021-05-12,2021,863050,N,,32.445893,-101.679881
wells_permian6,42-227-40682,227,Howard,peer,00,   8MS,55369,O,7172,2020-12-20,2020,2021-08-26,2021,863053,N,,32.445864,-101.680003
wells_permian6,42-227-40683,227,Howard,peer,00,   8WA,55369,O,8347,2021-01-17,2021,2021-02-12,2021,863054,N,,32.445817,-101.680124
wells_permian6,42-227-40684,227,Howard,peer,00,   8LS,55369,O,7980,2020-12-10,2020,2021-08-26,2021,863066,N,,32.445851,-101.680067
wells_permian6,42-227-40685,227,Howard,peer,00,   8WB,55369,O,1169,2020-05-02,2020,2021-05-12,2021,863067,N,,32.445823,-101.680192
wells_permian6,42-227-40686,227,Howard,peer,00,,,,,,,,,863045,N,,32.377528,-101.674562
wells_permian6,42-227-40687,227,Howard,peer,00,   9DN,56169,O,7868,2021-08-04,2021,2021-09-21,2021,863097,N,,32.154923,-101.679033
wells_permian6,42-227-40688,227,Howard,peer,00,  10LM,56169,O,7579,2021-08-08,2021,2021-09-21,2021,863098,N,,32.154922,-101.678921
wells_permian6,42-227-40689,227,Howard,peer,00,   1LL,55829,O,7762,2021-07-12,2021,2021-09-14,2021,863102,N,,32.153228,-101.685002
wells_permian6,42-227-40690,227,Howard,peer,00,,,,,,,,,863132,N,,32.377482,-101.674640
wells_permian6,42-227-40691,227,Howard,peer,00,   1HA,56286,O,8091,2021-08-13,2021,2021-10-13,2021,863143,N,,32.154965,-101.678845
wells_permian6,42-227-40692,227,Howard,peer,00,   3LS,53823,O,7850,2021-03-11,2021,2021-11-02,2021,863152,N,,32.377070,-101.676550
wells_permian6,42-227-40693,227,Howard,peer,00,   4WA,53823,O,8212,2021-03-01,2021,2021-11-02,2021,863173,N,,32.377047,-101.676647
wells_permian6,42-227-40694,227,Howard,peer,00,   4JM,53823,O,7407,2021-02-23,2021,2022-10-06,2022,863174,N,,32.377026,-101.676739
wells_permian6,42-227-40695,227,Howard,peer,00,   4AH,47823,O,7578,2020-12-07,2020,2021-03-14,2021,863321,N,,32.281211,-101.501999
wells_permian6,42-227-40696,227,Howard,peer,00,   5AH,47823,O,7577,2020-12-07,2020,2021-03-14,2021,863322,N,,32.281052,-101.501951
wells_permian6,42-227-40697,227,Howard,peer,00,   8SH,47823,O,7038,2020-12-07,2020,2021-03-14,2021,863323,N,,32.281154,-101.501991
wells_permian6,42-227-40698,227,Howard,peer,00,   4AH,51030,O,8186,2021-08-18,2021,2022-01-28,2022,863325,N,,32.496047,-101.626147
wells_permian6,42-227-40699,227,Howard,peer,00,  12SH,51030,O,7809,2021-08-17,2021,2022-01-28,2022,863327,N,,32.495905,-101.626117
wells_permian6,42-227-40700,227,Howard,peer,00,   5AH,51030,O,8167,2021-08-17,2021,2022-01-28,2022,863328,N,,32.495933,-101.626021
wells_permian6,42-227-40701,227,Howard,peer,00,  13SH,51030,O,7796,2021-08-17,2021,2022-01-28,2022,863329,N,,32.496088,-101.626073
wells_permian6,42-227-40702,227,Howard,peer,00,   1HJ,56004,O,6888,2020-11-10,2020,2021-08-06,2021,863390,N,,32.384769,-101.379810
wells_permian6,42-227-40703,227,Howard,peer,00,,,,,,,,,863391,N,,32.384785,-101.379730
wells_permian6,42-227-40704,227,Howard,peer,00,   3HK,56067,O,7056,2020-11-09,2020,2021-08-06,2021,863392,N,,32.384817,-101.379572
wells_permian6,42-227-40705,227,Howard,peer,00,   4HJ,56089,O,6887,2020-11-10,2020,2021-08-06,2021,863393,N,,32.384836,-101.379496
wells_permian6,42-227-40706,227,Howard,peer,00,   1JM,49901,O,7466,2020-08-23,2020,2021-05-05,2021,863543,N,,32.449808,-101.660696
wells_permian6,42-227-40707,227,Howard,peer,00,   2MS,49901,O,7102,2020-09-03,2020,2021-05-05,2021,863544,N,,32.449790,-101.660791
wells_permian6,42-227-40708,227,Howard,peer,00,   4SB,55114,O,7104,2020-07-10,2020,2021-10-04,2021,863557,N,,32.395255,-101.399049
wells_permian6,42-227-40709,227,Howard,peer,00,   5SA,55107,O,6954,2020-07-05,2020,2021-10-04,2021,863558,N,,32.395273,-101.398971
wells_permian6,42-227-40710,227,Howard,peer,00,   3SB,55210,O,7141,2020-07-31,2020,2021-10-04,2021,863597,N,,32.395200,-101.399284
wells_permian6,42-227-40711,227,Howard,peer,00,   3SA,55210,O,6981,2020-08-13,2020,2021-10-04,2021,863603,N,,32.395238,-101.399128
wells_permian6,42-227-40712,227,Howard,peer,00,   1HJ,56364,O,7132,2020-11-08,2020,2021-08-06,2021,863626,N,,32.326508,-101.434990
wells_permian6,42-227-40713,227,Howard,peer,00,   2HK,56244,O,7292,2020-11-09,2020,2021-08-06,2021,863627,N,,32.326543,-101.434833
wells_permian6,42-227-40714,227,Howard,peer,00,   3SS,55210,O,6739,2020-08-08,2020,2021-10-04,2021,863606,N,,32.395219,-101.399206
wells_permian6,42-227-40715,227,Howard,peer,00,,,,,,,,,863645,N,,32.442855,-101.688537
wells_permian6,42-227-40716,227,Howard,peer,00,   1SB,55331,O,7195,2020-10-03,2020,2021-09-27,2021,863646,N,,32.395570,-101.406236
wells_permian6,42-227-40717,227,Howard,peer,00,   7LS,53768,O,8039,2021-01-15,2021,2021-11-04,2021,863647,N,,32.442913,-101.688464
wells_permian6,42-227-40718,227,Howard,peer,00,   7WA,53768,O,8425,2021-01-25,2021,2021-11-04,2021,863648,N,,32.442923,-101.688362
wells_permian6,42-227-40719,227,Howard,peer,00,,,,,,,,,863650,N,,32.442919,-101.688253
wells_permian6,42-227-40720,227,Howard,peer,00,   1SA,55331,O,7041,2020-10-22,2020,2021-09-28,2021,863651,N,,32.395703,-101.406279
wells_permian6,42-227-40721,227,Howard,peer,00,   1SS,55331,O,6755,2020-10-12,2020,2021-09-30,2021,863652,N,,32.395654,-101.406263
wells_permian6,42-227-40722,227,Howard,peer,00,   2SA,54662,O,383,2020-06-18,2020,2020-09-03,2020,863653,Y,,32.395522,-101.406220
wells_permian6,42-227-40723,227,Howard,peer,00,,,,,,,,,863666,N,,32.377549,-101.674360
wells_permian6,42-227-40724,227,Howard,peer,00,   3WA,53823,O,8196,2021-03-24,2021,2021-11-03,2021,863669,N,,32.377091,-101.676457
wells_permian6,42-227-40725,227,Howard,peer,00,,,,,,,,,863535,N,,32.261252,-101.278108
wells_permian6,42-227-40726,227,Howard,peer,00,,,,,,,,,863711,N,,32.397665,-101.394493
wells_permian6,42-227-40727,227,Howard,peer,00,   6SB,55803,O,7058,2021-02-02,2021,2021-10-05,2021,863712,N,,32.397725,-101.394351
wells_permian6,42-227-40728,227,Howard,peer,00,   6SS,55803,O,6669,2021-02-02,2021,2021-10-05,2021,863716,N,,32.397707,-101.394429
wells_permian6,42-227-40729,227,Howard,peer,00,   7SA,55804,O,6887,2021-02-10,2021,2021-10-12,2021,863721,N,,32.397743,-101.394272
wells_permian6,42-227-40730,227,Howard,peer,00,,,,,,,,,863722,N,,32.397774,-101.394024
wells_permian6,42-227-40731,227,Howard,peer,00,   8SS,55889,O,6643,2021-01-15,2021,2021-10-14,2021,863724,N,,32.397762,-101.394194
wells_permian6,42-227-40732,227,Howard,peer,00,   8SB,55889,O,7048,2021-01-20,2021,2021-10-14,2021,863725,N,,32.397780,-101.394116
wells_permian6,42-227-40733,227,Howard,peer,00,H  1WA,52345,O,6641,2020-12-27,2020,2021-05-12,2021,863786,N,,32.399744,-101.312522
wells_permian6,42-227-40734,227,Howard,peer,00,,,,,,,,,863813,N,,32.377319,-101.479014
wells_permian6,42-227-40735,227,Howard,peer,00,  10DN,56051,O,7856,2021-07-14,2021,2021-08-23,2021,863812,N,,32.254450,-101.663026
wells_permian6,42-227-40736,227,Howard,peer,00,  11HB,56051,O,8288,2021-07-18,2021,2021-08-31,2021,863824,N,,32.254430,-101.663120
wells_permian6,42-227-40737,227,Howard,peer,00,   7LL,56051,O,7657,2021-07-14,2021,2021-08-25,2021,863847,N,,32.254803,-101.661429
wells_permian6,42-227-40738,227,Howard,peer,00,   8HA,56051,O,8099,2021-07-25,2021,2021-08-25,2021,863859,N,,32.254759,-101.661506
wells_permian6,42-227-40739,227,Howard,peer,00,  12LM,56073,O,7527,2021-07-22,2021,2021-09-03,2021,863881,N,,32.254386,-101.663197
wells_permian6,42-227-40740,227,Howard,peer,00,  13HA,56073,O,8108,2021-07-23,2021,2021-09-03,2021,863882,N,,32.254388,-101.663308
wells_permian6,42-227-40741,227,Howard,peer,00,   9JM,56051,O,7311,2021-07-20,2021,2021-08-26,2021,863889,N,,32.254761,-101.661617
wells_permian6,42-227-40742,227,Howard,peer,00,   6HA,56077,O,8102,2021-08-05,2021,2021-08-20,2021,863892,N,,32.255067,-101.659271
wells_permian6,42-227-40743,227,Howard,peer,00,   5LL,55948,O,6888,2020-12-04,2020,2021-10-13,2021,863893,N,,32.255087,-101.659177
wells_permian6,42-227-40744,227,Howard,peer,00,   4HB,55750,O,8327,2021-05-20,2021,2021-08-20,2021,863920,N,,32.255107,-101.659082
wells_permian6,42-227-40745,227,Howard,peer,00,   3DN,55750,O,7840,2021-05-21,2021,2021-08-20,2021,863921,N,,32.255418,-101.657674
wells_permian6,42-227-40746,227,Howard,peer,00,   2JM,55750,O,7310,2021-05-21,2021,2021-08-20,2021,863922,N,,32.255439,-101.657580
wells_permian6,42-227-40747,227,Howard,peer,00,   1LM,55750,O,7526,2021-05-20,2021,2021-08-20,2021,863924,N,,32.255460,-101.657486
wells_permian6,42-227-40748,227,Howard,peer,00,0343WA,49333,O,7790,2020-07-15,2020,2021-08-11,2021,864011,N,,32.318401,-101.552926
wells_permian6,42-227-40749,227,Howard,peer,00,0344WA,49333,O,7770,2020-08-07,2020,2021-08-11,2021,864013,N,,32.318446,-101.552747
wells_permian6,42-227-40750,227,Howard,peer,00,0311JM,49333,O,7167,2020-07-27,2020,2021-08-11,2021,864016,N,,32.318423,-101.552840
wells_permian6,42-227-40751,227,Howard,peer,00,0345WA,55188,O,7836,2020-08-21,2020,2021-08-17,2021,864056,N,,32.318465,-101.552654
wells_permian6,42-227-40752,227,Howard,peer,00,R001WB,53823,O,8448,2020-09-01,2020,2022-10-27,2022,864145,N,,32.377842,-101.671265
wells_permian6,42-227-40753,227,Howard,peer,00,   7CH,46839,O,6220,2021-01-07,2021,2021-05-03,2021,864241,N,,32.411152,-101.539904
wells_permian6,42-227-40754,227,Howard,peer,00,0323LS,55188,O,7337,2020-08-29,2020,2021-09-08,2021,864278,N,,32.352755,-101.558565
wells_permian6,42-227-40755,227,Howard,peer,00,0346WA,55188,O,7799,2020-09-10,2020,2021-09-08,2021,864285,N,,32.352779,-101.558750
wells_permian6,42-227-40756,227,Howard,peer,00,0312JM,55188,O,7114,2020-09-24,2020,2021-09-08,2021,864287,N,,32.352801,-101.558350
wells_permian6,42-227-40757,227,Howard,peer,00,0347WA,55188,O,7833,2020-10-06,2020,2021-09-08,2021,864289,N,,32.352800,-101.558267
wells_permian6,42-227-40758,227,Howard,peer,00,   1HJ,55640,O,7354,2020-11-26,2020,2021-04-11,2021,864588,N,,32.351060,-101.463366
wells_permian6,42-227-40759,227,Howard,peer,00,   2HF,55648,O,7063,2020-11-26,2020,2021-04-11,2021,864589,N,,32.351092,-101.463212
wells_permian6,42-227-40760,227,Howard,peer,00,   3HK,55648,O,7453,2020-11-25,2020,2021-04-11,2021,864590,N,,32.351127,-101.463054
wells_permian6,42-227-40761,227,Howard,peer,00,   4HJ,55769,O,7320,2020-11-26,2020,2021-04-11,2021,864591,N,,32.352087,-101.460239
wells_permian6,42-227-40762,227,Howard,peer,00,   5HF,55641,O,7007,2020-11-26,2020,2021-04-11,2021,864592,N,,32.351953,-101.460197
wells_permian6,42-227-40763,227,Howard,peer,00,   6HK,55641,O,7451,2020-11-26,2020,2021-04-11,2021,864593,N,,32.351820,-101.460159
wells_permian6,42-227-40764,227,Howard,peer,00,   1LS,57018,O,7528,2022-01-23,2022,2022-04-08,2022,864701,N,,32.375991,-101.577993
wells_permian6,42-227-40765,227,Howard,peer,00,   1WA,57018,O,7840,2022-01-22,2022,2022-04-08,2022,864702,N,,32.376020,-101.577868
wells_permian6,42-227-40766,227,Howard,peer,00,   2MS,57062,O,6786,2022-01-26,2022,2022-04-08,2022,864703,N,,32.376049,-101.577743
wells_permian6,42-227-40767,227,Howard,peer,00,   3WA,57076,O,7726,2022-01-25,2022,2022-04-08,2022,864704,N,,32.376080,-101.577618
wells_permian6,42-227-40768,227,Howard,peer,00,   3LS,57076,O,7395,2022-01-25,2022,2022-04-08,2022,864705,N,,32.376109,-101.577493
wells_permian6,42-227-40769,227,Howard,peer,00,   1LS,56993,O,7486,2022-01-20,2022,2022-04-13,2022,864707,N,,32.375975,-101.578057
wells_permian6,42-227-40770,227,Howard,peer,00,   1WA,56993,O,7804,2022-01-22,2022,2022-04-13,2022,864708,N,,32.376004,-101.577932
wells_permian6,42-227-40771,227,Howard,peer,00,   2MS,57036,O,6700,2022-01-25,2022,2022-04-13,2022,864709,N,,32.376036,-101.577807
wells_permian6,42-227-40772,227,Howard,peer,00,   3WA,57001,O,7701,2022-01-24,2022,2022-04-13,2022,864711,N,,32.376064,-101.577682
wells_permian6,42-227-40773,227,Howard,peer,00,   3LS,57001,O,7322,2022-01-25,2022,2022-04-13,2022,864712,N,,32.376093,-101.577557
wells_permian6,42-227-40774,227,Howard,peer,00,H  2WA,53283,O,6673,2021-03-25,2021,2021-05-20,2021,864807,N,,32.372773,-101.334281
wells_permian6,42-227-40775,227,Howard,peer,00,   4SA,55805,O,7157,2020-11-09,2020,2021-12-10,2021,864967,N,,32.298686,-101.437579
wells_permian6,42-227-40776,227,Howard,peer,00,   5SB,55806,O,7068,2020-11-19,2020,2021-12-10,2021,864974,N,,32.298703,-101.437501
wells_permian6,42-227-40777,227,Howard,peer,00,   1H,55215,O,9331,2020-11-20,2020,2020-12-21,2020,864988,N,,32.455168,-101.303476
wells_permian6,42-227-40778,227,Howard,peer,00,   8AH,56293,O,8439,2021-05-02,2021,2021-10-25,2021,864996,N,,32.496877,-101.674438
wells_permian6,42-227-40779,227,Howard,peer,00,  15SH,56293,O,8052,2021-05-02,2021,2021-10-25,2021,864997,N,,32.496822,-101.674366
wells_permian6,42-227-40780,227,Howard,peer,00,  21H,56293,O,8637,2021-05-02,2021,2021-10-25,2021,864998,N,,32.496933,-101.674510
wells_permian6,42-227-40781,227,Howard,peer,00,   5WA,57060,O,7773,2022-01-03,2022,2022-04-13,2022,865012,N,,32.375571,-101.572978
wells_permian6,42-227-40782,227,Howard,peer,00,   5LS,57060,O,7482,2022-01-04,2022,2022-04-13,2022,865013,N,,32.375600,-101.572853
wells_permian6,42-227-40783,227,Howard,peer,00,   6MS,57031,O,7052,2022-01-09,2022,2022-04-13,2022,865014,N,,32.375631,-101.572728
wells_permian6,42-227-40784,227,Howard,peer,00,   7LS,57037,O,7321,2022-01-04,2022,2022-04-13,2022,865015,N,,32.375644,-101.572667
wells_permian6,42-227-40785,227,Howard,peer,00,   7WA,57037,O,7682,2022-01-05,2022,2022-04-13,2022,865016,N,,32.375673,-101.572541
wells_permian6,42-227-40786,227,Howard,peer,00,   5WA,57068,O,7810,2022-01-03,2022,2022-04-08,2022,865007,N,,32.375579,-101.573054
wells_permian6,42-227-40787,227,Howard,peer,00,   5LS,57068,O,7556,2022-01-03,2022,2022-04-08,2022,865008,N,,32.375587,-101.572914
wells_permian6,42-227-40788,227,Howard,peer,00,   6MS,57007,O,6707,2022-01-04,2022,2022-04-08,2022,865009,N,,32.375616,-101.572792
wells_permian6,42-227-40789,227,Howard,peer,00,   7LS,57008,O,7391,2022-01-05,2022,2022-04-08,2022,865010,N,,32.375660,-101.572603
wells_permian6,42-227-40790,227,Howard,peer,00,   7WA,57008,O,7735,2022-01-06,2022,2022-04-08,2022,865011,N,,32.375689,-101.572477
wells_permian6,42-227-40791,227,Howard,peer,00,1943WA,52372,O,7098,2020-11-01,2020,2021-11-18,2021,865036,N,,32.456582,-101.406831
wells_permian6,42-227-40792,227,Howard,peer,00,1848WA,50246,O,7115,2020-11-13,2020,2021-11-18,2021,865039,N,,32.456563,-101.406924
wells_permian6,42-227-40793,227,Howard,peer,00,,,,,,,,,,N,,,
wells_permian6,42-227-40794,227,Howard,peer,00,,,,,,,,,,N,,,
wells_permian6,42-227-40795,227,Howard,peer,00,H  1LS,56363,O,6079,2021-05-22,2021,2021-09-08,2021,865031,N,,32.372808,-101.334408
wells_permian6,42-227-40796,227,Howard,peer,00,H  2W,56050,O,6573,2021-04-06,2021,2021-07-28,2021,865041,N,,32.372811,-101.334347
wells_permian6,42-227-40797,227,Howard,peer,00,1421LS,55628,O,6785,2020-11-16,2020,2021-11-30,2021,865068,N,,32.470375,-101.409240
wells_permian6,42-227-40798,227,Howard,peer,00,4521LS,55629,O,6865,2020-10-27,2020,2021-12-01,2021,865071,N,,32.470397,-101.409147
wells_permian6,42-227-40799,227,Howard,peer,00,   1HJ,55666,O,7568,2020-12-15,2020,2021-09-16,2021,865274,N,,32.442906,-101.524249
wells_permian6,42-227-40800,227,Howard,peer,00,   2HK,55666,O,7629,2020-12-23,2020,2021-09-16,2021,865275,N,,32.442941,-101.524095
wells_permian6,42-227-40801,227,Howard,peer,00,   3HJ,55666,O,7559,2020-12-07,2020,2021-09-16,2021,865276,N,,32.442979,-101.523938
wells_permian6,42-227-40802,227,Howard,peer,00,   4HK,55666,O,7633,2020-11-17,2020,2021-09-17,2021,865277,N,,32.444246,-101.518630
wells_permian6,42-227-40803,227,Howard,peer,00,,,,,,,,,865186,N,,32.287542,-101.207410
wells_permian6,42-227-40804,227,Howard,peer,00,   5HJ,52875,O,7542,2020-11-25,2020,2021-09-19,2021,865278,N,,32.444282,-101.518474
wells_permian6,42-227-40805,227,Howard,peer,00,   6HK,52875,O,7609,2020-11-10,2020,2021-09-19,2021,865279,N,,32.444319,-101.518318
wells_permian6,42-227-40806,227,Howard,peer,00,   1H,55592,O,8997,2021-02-06,2021,2021-03-29,2021,865326,N,,32.175228,-101.392521
wells_permian6,42-227-40807,227,Howard,peer,00,   2H,55592,O,9004,2021-02-06,2021,2021-04-08,2021,865327,N,,32.175235,-101.392568
wells_permian6,42-227-40808,227,Howard,peer,00,A  1H,55328,O,6642,2020-12-31,2020,2021-03-09,2021,865322,N,,32.425679,-101.314147
wells_permian6,42-227-40809,227,Howard,peer,00,L  1H,55328,O,6351,2021-01-06,2021,2021-03-29,2021,865324,N,,32.425678,-101.314066
wells_permian6,42-227-40810,227,Howard,peer,00,   4NB,55762,O,7209,2020-12-05,2020,2022-01-26,2022,865398,N,,32.334264,-101.413909
wells_permian6,42-227-40811,227,Howard,peer,00,   5NA,55733,O,7120,2020-12-10,2020,2022-01-13,2022,865399,N,,32.334282,-101.413831
wells_permian6,42-227-40812,227,Howard,peer,00,1722LS,51104,O,6926,2020-12-26,2020,2021-10-25,2021,865462,N,,32.448868,-101.437518
wells_permian6,42-227-40813,227,Howard,peer,00,   1NB,55821,O,7277,2021-02-10,2021,2021-12-13,2021,865464,N,,32.273173,-101.433560
wells_permian6,42-227-40814,227,Howard,peer,00,   1NA,55821,O,7194,2021-03-06,2021,2021-12-13,2021,865479,N,,32.273044,-101.433613
wells_permian6,42-227-40815,227,Howard,peer,00,1743WA,51104,O,7304,2020-12-12,2020,2021-10-25,2021,865467,N,,32.448849,-101.437612
wells_permian6,42-227-40816,227,Howard,peer,00,1721LS,51104,O,7001,2020-12-02,2020,2021-10-25,2021,865469,N,,32.448829,-101.437708
wells_permian6,42-227-40817,227,Howard,peer,00,   3AH,56346,O,7718,2021-10-07,2021,2022-01-08,2022,865470,N,,32.275500,-101.539860
wells_permian6,42-227-40818,227,Howard,peer,00,   4AH,56347,O,7703,2021-07-14,2021,2021-10-25,2021,865471,N,,32.275340,-101.539811
wells_permian6,42-227-40819,227,Howard,peer,00,   5AH,56345,O,7675,2021-07-14,2021,2021-10-25,2021,865472,N,,32.275420,-101.539836
wells_permian6,42-227-40820,227,Howard,peer,00,   1WA,57077,O,7815,2022-02-16,2022,2022-04-21,2022,865507,N,,32.386092,-101.587276
wells_permian6,42-227-40821,227,Howard,peer,00,   1LS,57077,O,7545,2022-02-19,2022,2022-04-21,2022,865508,N,,32.386108,-101.587212
wells_permian6,42-227-40822,227,Howard,peer,00,   2MS,57067,O,6729,2022-02-19,2022,2022-04-21,2022,865509,N,,32.386121,-101.587151
wells_permian6,42-227-40823,227,Howard,peer,00,   3LS,57099,O,7335,2022-02-18,2022,2022-04-21,2022,865510,N,,32.386137,-101.587087
wells_permian6,42-227-40824,227,Howard,peer,00,   3WA,57099,O,7698,2022-02-17,2022,2022-04-21,2022,865511,N,,32.386150,-101.587026
wells_permian6,42-227-40825,227,Howard,peer,00,   5WA,57154,O,7818,2022-02-18,2022,2022-04-21,2022,865512,N,,32.386163,-101.586962
wells_permian6,42-227-40826,227,Howard,peer,00,   5LS,57154,O,7560,2022-02-17,2022,2022-04-21,2022,865513,N,,32.386178,-101.586901
wells_permian6,42-227-40827,227,Howard,peer,00,   6MS,57155,O,6698,2022-02-19,2022,2022-04-21,2022,865514,N,,32.386192,-101.586836
wells_permian6,42-227-40828,227,Howard,peer,00,   7LS,57156,O,7354,2022-02-18,2022,2022-04-21,2022,865515,N,,32.386207,-101.586776
wells_permian6,42-227-40829,227,Howard,peer,00,   7WA,57156,O,7707,2022-02-18,2022,2022-04-21,2022,865516,N,,32.386221,-101.586711
wells_permian6,42-227-40830,227,Howard,peer,00,   1NS,55821,O,6804,2021-03-13,2021,2021-12-13,2021,865501,N,,32.273108,-101.433587
wells_permian6,42-227-40831,227,Howard,peer,00,   2NA,55822,O,7187,2021-03-27,2021,2021-12-13,2021,865505,N,,32.273238,-101.433533
wells_permian6,42-227-40832,227,Howard,peer,00,   3NB,55823,O,7258,2021-04-12,2021,2021-12-13,2021,865523,N,,32.273368,-101.433480
wells_permian6,42-227-40833,227,Howard,peer,00,   3NS,55823,O,6857,2021-04-05,2021,2021-12-13,2021,865527,N,,32.273303,-101.433506
wells_permian6,42-227-40834,227,Howard,peer,00,H  3W,56066,O,5779,2021-03-08,2021,2021-05-14,2021,865555,N,,32.419904,-101.220013
wells_permian6,42-227-40835,227,Howard,peer,00,   2H,54583,O,8255,2023-01-06,2023,2023-04-10,2023,865567,N,,32.313764,-101.224840
wells_permian6,42-227-40836,227,Howard,peer,00,H  1WA,56588,O,6740,2021-11-30,2021,2022-01-03,2022,865665,N,,32.364848,-101.342592
wells_permian6,42-227-40837,227,Howard,peer,00,3145WA,55579,O,7064,2020-12-13,2020,2021-10-13,2021,865670,N,,32.152014,-101.554582
wells_permian6,42-227-40838,227,Howard,peer,00,3144WA,55550,O,7096,2020-11-30,2020,2021-10-13,2021,865761,N,,32.151993,-101.554678
wells_permian6,42-227-40839,227,Howard,peer,00,   5AA,56289,O,7916,2021-09-27,2021,2022-01-10,2022,865766,N,,32.227641,-101.607806
wells_permian6,42-227-40840,227,Howard,peer,00,   6HA,56348,O,7792,2021-09-27,2021,2022-01-17,2022,865814,N,,32.227684,-101.607728
wells_permian6,42-227-40841,227,Howard,peer,00,   7LS,56348,O,7457,2021-10-01,2021,2022-02-17,2022,865815,N,,32.228139,-101.605569
wells_permian6,42-227-40842,227,Howard,peer,00,A  2H,55684,O,6186,2020-12-18,2020,2021-06-18,2021,865868,N,,32.481682,-101.257427
wells_permian6,42-227-40843,227,Howard,peer,00,A  1H,55707,O,6023,2021-01-03,2021,2021-07-19,2021,865852,N,,32.415899,-101.246600
wells_permian6,42-227-40844,227,Howard,peer,00,   8AA,56348,O,7900,2021-10-02,2021,2022-02-18,2022,865861,N,,32.228161,-101.605475
wells_permian6,42-227-40845,227,Howard,peer,00,1922LS,52372,O,6759,2020-12-28,2020,2021-11-15,2021,865881,N,,32.454719,-101.401020
wells_permian6,42-227-40846,227,Howard,peer,00,   9HA,56419,O,7652,2021-09-17,2021,2022-01-17,2022,865862,N,,32.228203,-101.605286
wells_permian6,42-227-40847,227,Howard,peer,00,  10HB,56419,O,8014,2021-09-23,2021,2022-02-17,2022,865863,N,,32.228181,-101.605381
wells_permian6,42-227-40848,227,Howard,peer,00,   3HA,51545,O,7669,2021-10-04,2021,2022-04-08,2022,865871,N,,32.227620,-101.608009
wells_permian6,42-227-40849,227,Howard,peer,00,   4LS,51545,O,7466,2021-09-15,2021,2022-03-10,2022,865872,N,,32.227642,-101.607917
wells_permian6,42-227-40850,227,Howard,peer,00,4542WA,55700,O,7089,2021-01-31,2021,2021-11-15,2021,865883,N,,32.454741,-101.400923
wells_permian6,42-227-40851,227,Howard,peer,00,0922LS,52822,O,6807,2021-01-11,2021,2021-11-15,2021,865892,N,,32.454763,-101.400830
wells_permian6,42-227-40852,227,Howard,peer,00,H  1LS,56564,O,6117,2022-01-02,2022,2022-05-01,2022,865917,N,,32.364897,-101.342481
wells_permian6,42-227-40853,227,Howard,peer,00,   1HA,52412,O,7369,2021-12-29,2021,2022-03-03,2022,865906,N,,32.490387,-101.443520
wells_permian6,42-227-40854,227,Howard,peer,00,A  2H,55683,O,6237,2020-12-06,2020,2021-06-18,2021,865927,N,,32.481680,-101.257346
wells_permian6,42-227-40855,227,Howard,peer,00, 153,54640,O,7974,2021-07-08,2021,2021-09-29,2021,865997,N,,32.407426,-101.689932
wells_permian6,42-227-40856,227,Howard,peer,00, 261,54640,O,8336,2021-07-08,2021,2021-09-29,2021,866000,N,,32.407408,-101.690010
wells_permian6,42-227-40857,227,Howard,peer,00, 162,54640,O,8151,2021-07-08,2021,2021-09-30,2021,866004,N,,32.407366,-101.690074
