agreement_id,agmt_type,taxing_unit,govt_name,govt_type,applicant,county,commissioned,abatement_status,reinvestment_zone,property_value,detail_url,lat,lon,coords_source
000013098,abatement,Harris County,Harris,County,Haldor Topsoe & TK Hydroprocessing,Harris,2021-08-06,Cancelled,Haldor Topsoe Reinvestment Zone,59837204,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013098,29.833942,-95.385967,ldad_county_centroid
000013099,abatement,Harris County,Harris,County,Haldor Topsoe A/S & Haldor Topsoe Inc,Harris,2021-08-06,Cancelled,Haldor Topsoe Reinvestment Zone,58837204,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013099,29.833942,-95.385967,ldad_county_centroid
000013130,abatement,Falls County,Falls,County,Texas Pneumatic Tools Inc,Falls,2022-07-07,Active,Triangle Brick 2022,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013130,31.253265,-96.939037,ldad_county_centroid
000013236,abatement,Chambers County,Chambers,County,Enterprise Products Operating LLC (Frac XII),Chambers,2019-12-23,Active,Enterprise Products Operating Reinvestment Zone,10000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013236,29.692991,-94.638378,ldad_county_centroid
000013248,abatement,Mont Belvieu City,Mont Belvieu,City,ONEOK HYDROCARBON LP,Chambers,2024-01-30,Active,Oneok Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013248,29.692991,-94.638378,ldad_county_centroid
000013259,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,TARGA DOWNSTREAM LLC (FRACTIONATOR 9),Chambers,2023-12-11,Active,TARGA REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013259,29.692991,-94.638378,ldad_county_centroid
000013260,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,TARGA DOWNSTREAM LLC (FRACTIONATOR 10),Chambers,2023-12-11,Active,TARGA REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013260,29.692991,-94.638378,ldad_county_centroid
000013262,abatement,Chambers County,Chambers,County,TGS Cedar Port Partners LP,Chambers,2020-10-14,Inactive,TGS Cedar Port Partners Reinvestment Zone,395280,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013262,29.692991,-94.638378,ldad_county_centroid
000013263,abatement,Chambers County,Chambers,County,TGSCP 4224 BARGE DOCK RD,Chambers,2020-10-14,Expired,TGS Cedar Port Partners Reinvestment Zone,395280,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013263,29.692991,-94.638378,ldad_county_centroid
000013321,abatement,Houston City,Houston,City,"SQ Houston - Gateway, LLC",Harris,2020-12-29,Active,Cullen SH Apartments Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013321,29.833942,-95.385967,ldad_county_centroid
000013341,abatement,Chambers County,Chambers,County,Energy Transfer GC NGL Fractionators LLC  (Frac 5),Chambers,2014-11-14,Active,Lone Star NGL Asset Holdings II Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013341,29.692991,-94.638378,ldad_county_centroid
000013342,abatement,Chambers County,Chambers,County,Energy Transfer GC NGL Fractionators LLC (Frac 8),Chambers,2020-08-12,Active,Lone Star NGL Asset Holdings II Reinvestment Zone,35000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013342,29.692991,-94.638378,ldad_county_centroid
000013381,abatement,Mont Belvieu City,Mont Belvieu,City,TARGA TRAIN 7 LLC,Chambers,2019-08-22,Active,City of Mont Belvieu Targa Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013381,29.692991,-94.638378,ldad_county_centroid
000013385,abatement,Mont Belvieu City,Mont Belvieu,City,TARGA TRAIN 8 LLC,Chambers,2019-08-22,Active,City of Mont Belvieu Targa Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013385,29.692991,-94.638378,ldad_county_centroid
000013388,abatement,Mont Belvieu City,Mont Belvieu,City,ONEOK HYDROCARBON LP,Chambers,2019-08-22,Active,Oneok Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013388,29.692991,-94.638378,ldad_county_centroid
000013389,abatement,Mont Belvieu City,Mont Belvieu,City,ONEOK HYDROCARBON LP,Chambers,2018-08-27,Active,Oneok Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013389,29.692991,-94.638378,ldad_county_centroid
000013391,abatement,Mont Belvieu City,Mont Belvieu,City,ONEOK HYDROCARBON LP,Chambers,2013-02-11,Expired,Oneok Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013391,29.692991,-94.638378,ldad_county_centroid
000013396,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,"LONESTAR NGL ASSET HOLDINGS II, LLC",Chambers,2020-01-01,Inactive,LONE STAR REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013396,29.692991,-94.638378,ldad_county_centroid
000013397,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,ENERGY TRANSFER GC NGL FRACTIONATORS LLC (FRAC 3),Chambers,2015-02-09,Expired,LONE STAR REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013397,29.692991,-94.638378,ldad_county_centroid
000013401,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,"LONE STAR NGL ASSET HOLDINGS II, LLC",Chambers,2020-01-01,Inactive,LONE STAR REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013401,29.692991,-94.638378,ldad_county_centroid
000013402,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,ENERGY TRANSFER GC NGL FRACTIONATORS LLC (FRAC 2 &,Chambers,2012-12-05,Expired,LONE STAR REINVESTMENT ZONE,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013402,29.692991,-94.638378,ldad_county_centroid
000013415,abatement,Chambers County,Chambers,County,Enterprise Products Operating LLC ISOM,Chambers,2019-12-23,Cancelled,Enterprise Products Operating Reinvestment Zone,10000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013415,29.692991,-94.638378,ldad_county_centroid
000013489,abatement,Waller County,Waller,County,Woods Road Industrial LLC,Waller,2023-01-18,Active,Waller County Woods Road Industrial Park Reinvestment Zone 13,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013489,29.986890,-95.999281,ldad_county_centroid
000013503,abatement,Andrews City,Andrews,City,Blackhawk Energy Devices,Andrews,2013-09-12,Expired,City of Andrews Reinvestment Zone #1,19960,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013503,32.305245,-102.637905,ldad_county_centroid
000013506,abatement,Andrews City,Andrews,City,Cannonball Pipe Inspection,Andrews,2017-02-27,Expired,City of Andrews Reinvestment Zone #1,88101,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013506,32.305245,-102.637905,ldad_county_centroid
000013518,abatement,Andrews City,Andrews,City,Jay Newbrough Browash,Andrews,2016-09-07,Expired,City of Andrews Reinvestment Zone #2,48000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013518,32.305245,-102.637905,ldad_county_centroid
000013519,abatement,Andrews City,Andrews,City,Chemical Service Company,Andrews,2014-11-03,Inactive,City of Andrews Reinvestment Zone #1,17270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013519,32.305245,-102.637905,ldad_county_centroid
000013521,abatement,Andrews City,Andrews,City,HLC Custom Processing LLC,Andrews,2021-05-04,Expired,City of Andrews Reinvestment Zone #1,40000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013521,32.305245,-102.637905,ldad_county_centroid
000013522,abatement,Andrews City,Andrews,City,Mustang Well Service,Andrews,2013-12-09,Expired,City of Andrews Reinvestment Zone #1,55757,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013522,32.305245,-102.637905,ldad_county_centroid
000013524,abatement,Andrews City,Andrews,City,Salazar Service Trucking,Andrews,2014-03-11,Expired,City of Andrews Reinvestment Zone #1,38632,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013524,32.305245,-102.637905,ldad_county_centroid
000013527,abatement,Andrews City,Andrews,City,S&S Fishing Rental Inc,Andrews,2015-08-27,Expired,City of Andrews Reinvestment Zone #1,50160,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013527,32.305245,-102.637905,ldad_county_centroid
000013529,abatement,Andrews City,Andrews,City,Chemical Service Company,Andrews,2014-11-03,Expired,City of Andrews Reinvestment Zone #1,17270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013529,32.305245,-102.637905,ldad_county_centroid
000013632,abatement,Harris County,Harris,County,Southern Foods Group & Dean Foods Company,Harris,2010-12-21,Cancelled,Dean Southern Foods Reinvestment Zone,17106057,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013632,29.833942,-95.385967,ldad_county_centroid
000013654,abatement,Harris County,Harris,County,Gemini HDPE LLC & Sasol Chemicals North America LL,Harris,2014-12-02,Cancelled,Gemini HDPE Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013654,29.833942,-95.385967,ldad_county_centroid
000013684,abatement,Hunt County,Hunt,County,BT Signal Ranch LLC,Hunt,2020-10-27,Active,Hunt County Reinvestment Zone #9,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013684,33.123246,-96.079482,ldad_county_centroid
000013686,abatement,Greenville City,Greenville,City,Morgan Steel LLC,Hunt,2022-06-03,Active,City of Greenville Reinvestment Zone #2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013686,33.123246,-96.079482,ldad_county_centroid
000013694,abatement,Celeste city,Celeste,city,Cottontown Quilts Holdings llc,Hunt,2024-01-09,Active,City of Celeste Reinvestment Zone # 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013694,33.123246,-96.079482,ldad_county_centroid
000013718,abatement,Wilbarger County,Wilbarger,County,Western Trail Wind Farm,Wilbarger,2022-01-01,Active,Western Trail Wind Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000013718,34.146855,-99.214123,ldad_county_centroid
000014025,abatement,Jefferson County,Jefferson,County,ETC Marketing LTD,Jefferson,2024-03-19,Active,Flexport Petchem Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014025,29.846719,-94.120728,ldad_county_centroid
000014026,abatement,Jefferson County,Jefferson,County,Energy Transfer GC NGL Marine LLC,Jefferson,2024-03-19,Active,Flexport Petchem Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014026,29.846719,-94.120728,ldad_county_centroid
000014027,abatement,Jefferson County,Jefferson,County,GT Logistics LLC,Jefferson,2024-01-17,Active,GT Logistics Blue Ammonia Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014027,29.846719,-94.120728,ldad_county_centroid
000014028,abatement,Jefferson County,Jefferson,County,Linde Inc,Jefferson,2023-01-31,Inactive,Linde Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014028,29.846719,-94.120728,ldad_county_centroid
000014042,abatement,Waller County,Waller,County,SNIMM PROPERTY LLC,Waller,2023-05-11,Active,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014042,29.986890,-95.999281,ldad_county_centroid
000014043,abatement,Waller County,Waller,County,URBAN TWINWOOD LP & Q-TRADE INTERNATIONAL CORP,Waller,2023-11-29,Active,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014043,29.986890,-95.999281,ldad_county_centroid
000014119,abatement,Seguin City,Seguin,City,BGO-Yukon Seguin LLC,Guadalupe,2022-05-04,Active,City of Seguin Reinvestment Zone #6,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014119,29.611795,-97.964652,ldad_county_centroid
000014131,abatement,Sherman City,Sherman,City,Panda Sherman Power II LLC,Grayson,2015-08-03,Expired,City of Sherman Industrial Reinvestment Zone #072009-2,465509692,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014131,33.678735,-96.661962,ldad_county_centroid
000014179,abatement,Jefferson County,Jefferson,County,Aditya Birla Chemicals (USA) Inc,Jefferson,2024-06-25,Active,Raman Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014179,29.846719,-94.120728,ldad_county_centroid
000014183,abatement,MONT BELVIEU CITY,MONT BELVIEU,CITY,Americus Brickyard Partners,Chambers,2024-07-22,Active,Brickyard Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014183,29.692991,-94.638378,ldad_county_centroid
000014185,abatement,Chambers County,Chambers,County,3200 Baytown LLC,Chambers,2022-07-06,Active,Yaraghi Realty Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014185,29.692991,-94.638378,ldad_county_centroid
000014341,abatement,Hale County,Hale,County,DSM SEMICHEM LLC,Hale,2024-01-01,Active,Hale County Reinvestment Zone No. 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014341,34.069484,-101.826333,ldad_county_centroid
000014357,abatement,Lindale City,Lindale,City,Sanderson Farms,Smith,2017-04-18,Inactive,City of Lindale Reinvestment Zone #2,494940,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014357,32.411279,-95.246048,ldad_county_centroid
000014359,abatement,Tyler City,Tyler,City,Hood Packaging Corporation,Smith,2012-06-07,Active,City of Tyler Reinvestment Zone #2,34502254,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014359,32.411279,-95.246048,ldad_county_centroid
000014367,abatement,Lindale City,Lindale,City,Sanderson Farms,Smith,2017-04-18,Active,City of Lindale Reinvestment Zone #2,494940,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014367,32.411279,-95.246048,ldad_county_centroid
000014370,abatement,Smith County,Smith,County,Sanderson Farms,Smith,2017-04-25,Active,Sanderson Farms Reinvestment Zone,1300000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014370,32.411279,-95.246048,ldad_county_centroid
000014631,abatement,Waller County,Waller,County,URBAN TWINWOOD LP,Waller,2024-02-20,Active,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014631,29.986890,-95.999281,ldad_county_centroid
000014680,abatement,Wichita Falls City,Wichita Falls,City,Westlake Pipe and Fitting Corp,Wichita,2024-04-22,Active,Westlake Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014680,34.022289,-98.688290,ldad_county_centroid
000014690,abatement,Waller County,Waller,County,Urban Twinwood LP,Waller,2025-04-02,Active,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014690,29.986890,-95.999281,ldad_county_centroid
000014769,abatement,Waller County,Waller,County,Urban Twinwood LP,Waller,2024-02-20,Inactive,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014769,29.986890,-95.999281,ldad_county_centroid
000014771,abatement,Waller County,Waller,County,"Brookview Lone Star, LLC",Waller,2024-02-20,Active,Waller County Twinwood Business Park Reinvestment Zone 12,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014771,29.986890,-95.999281,ldad_county_centroid
000014773,abatement,Jefferson County,Jefferson,County,Arbor Renewal Gas - Phase I LLC,Jefferson,2021-07-20,Cancelled,Jefferson County Arbor Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014773,29.846719,-94.120728,ldad_county_centroid
000014774,abatement,Jefferson County,Jefferson,County,Arbor Renewal Gas - Phase 2 LLC,Jefferson,2021-07-20,Cancelled,Jefferson County Arbor Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014774,29.846719,-94.120728,ldad_county_centroid
000014775,abatement,Jefferson County,Jefferson,County,Arbor Renewal Gas - Phase 3 LLC,Jefferson,2021-07-20,Cancelled,Jefferson County Arbor Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014775,29.846719,-94.120728,ldad_county_centroid
000014776,abatement,Jefferson County,Jefferson,County,Arbor Renewal Gas - Phase 4 LLC,Jefferson,2021-07-20,Cancelled,Jefferson County Arbor Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014776,29.846719,-94.120728,ldad_county_centroid
000014796,abatement,Sugar Land City,Sugar Land,City,Heavy Construction System Specialist,Fort Bend,2012-05-22,Expired,City of Sugar Land Reinvestment Zone #2019-01,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014796,29.525576,-95.745990,ldad_county_centroid
000014808,abatement,Mont Belvieu City,Mont Belvieu,City,TARGA DOWNSTREAM LLC (FRAC 6),Chambers,2018-12-04,Active,City of Mont Belvieu Targa Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014808,29.692991,-94.638378,ldad_county_centroid
000014811,abatement,Chambers County,Chambers,County,Enterprise Products Operating LLC PDH2,Chambers,2019-12-23,Active,Enterprise Products Operating Reinvestment Zone,10000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014811,29.692991,-94.638378,ldad_county_centroid
000014854,abatement,Grayson County,Grayson,County,Whitesboro Solar LLC,Grayson,2017-11-07,Active,Grayson County Reinvestment Zone #1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014854,33.678735,-96.661962,ldad_county_centroid
000014855,abatement,Southmayd City,Southmayd,City,Highway 56 Solar LLC,Grayson,2017-11-07,Active,Reinvestment Zone #2 City of Southmayd,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014855,33.678735,-96.661962,ldad_county_centroid
000014858,abatement,CHAMBERS COUNTY,CHAMBERS,COUNTY,"LONESTAR NGL ASSET HOLDINGS II, LLC",Chambers,2015-09-08,Inactive,LONE STAR NGL RZ,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014858,29.692991,-94.638378,ldad_county_centroid
000014859,abatement,CHAMBERS COUNTY,CHAMBERS,COUNTY,"LONESTAR NGL ASSET HOLDINGS II, LLC (FRAC 7)",Chambers,2019-07-31,Inactive,LONE STAR NGL RZ,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014859,29.692991,-94.638378,ldad_county_centroid
000014891,abatement,Armstrong County,Armstrong,County,"Route 66 Wind Power, LLC",Armstrong,2013-03-11,Expired,Reinvestment Zone 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014891,34.964192,-101.357160,ldad_county_centroid
000014900,abatement,King County,King,County,Midway Ranch Solar LLC,King,2024-09-09,Inactive,King County Reinvestment Zone #2024-01,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014900,33.616363,-100.255805,ldad_county_centroid
000014903,abatement,King County,King,County,Midway Ranch Solar LLC,King,2024-09-09,Active,King County Reinvestment Zone #2024-01,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014903,33.616363,-100.255805,ldad_county_centroid
000014925,abatement,Randall County,Randall,County,Caviness Beef Packers Ltd,Randall,2021-11-23,Active,Randall County Enterprise Zone #381022002,285144,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014925,34.963986,-101.896715,ldad_county_centroid
000014937,abatement,Potter County,Potter,County,"TYSON FRESH MEATS, INC.",Potter,2022-08-22,Active,Reinvestment Zone No. 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000014937,35.400626,-101.894321,ldad_county_centroid
000015002,abatement,Armstrong County,Armstrong,County,"FGE Goodnight I, LLC",Armstrong,2022-06-13,Active,Reinvestment Zone 7,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015002,34.964192,-101.357160,ldad_county_centroid
000015008,abatement,Mitchell County,Mitchell,County,HACKBERRY CREEK SOLAR LLC,Mitchell,2025-01-27,Active,Reinvestment zone no 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015008,32.306821,-100.921210,ldad_county_centroid
000015010,abatement,Mitchell County,Mitchell,County,DOLCE BESS LLC,Mitchell,2024-12-16,Active,Reinvestment zone no 2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015010,32.306821,-100.921210,ldad_county_centroid
000015024,abatement,Armstrong County,Armstrong,County,"FGE Goodnight II, LLC",Armstrong,2024-12-09,Active,Reinvestment Zone 7,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015024,34.964192,-101.357160,ldad_county_centroid
000015039,abatement,PARIS CITY,PARIS,CITY,American Spiralweld Pipe Company LLC,Lamar,2023-09-27,Active,CITY OF PARIS ENTERPRISE ZONE TRACT #4827700700 BLOCK 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015039,33.660689,-95.583163,ldad_county_centroid
000015041,abatement,Navarro County,Navarro,County,RIOT PLATFORMS INC,Navarro,2024-10-15,Active,RZ 24-102,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015041,32.062640,-96.475450,ldad_county_centroid
000015056,abatement,Anderson County,Anderson,County,Trinity Gas Storage,Anderson,2025-01-01,Active,Trinity Gas Storage 2023,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015056,31.794265,-95.689395,ldad_county_centroid
000015079,abatement,Houston City,Houston,City,"Blex Exchange GP VII, LLC",Harris,2023-07-12,Active,Blex Exchange Tax Abatement Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015079,29.833942,-95.385967,ldad_county_centroid
000015089,abatement,Houston City,Houston,City,"TPMS 3 DA, LLC and TPMS 4 DA, LLC",Harris,2024-12-13,Active,TPMS DA LLC Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015089,29.833942,-95.385967,ldad_county_centroid
000015116,abatement,PARIS CITY,PARIS,CITY,"Lionshead Paris, LLC",Lamar,2023-09-29,Active,CITY OF PARIS ENTERPRISE ZONE TRACT #4827700700 BLOCK 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015116,33.660689,-95.583163,ldad_county_centroid
000015118,abatement,Paris City,Paris,City,"TURNER INDUSTRIES GROUP, LLC",Lamar,2025-09-14,Active,CITY OF PARIS REINVESTMENT ZONE NO. 2015-2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015118,33.660689,-95.583163,ldad_county_centroid
000015120,abatement,PARIS CITY,PARIS,CITY,"POTTER INDUSTRIES, LLC",Lamar,2023-09-29,Active,CITY OF PARIS ENTERPRISE ZONE TRACT #4827700700 BLOCK 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015120,33.660689,-95.583163,ldad_county_centroid
000015122,abatement,Paris City,Paris,City,"AMESTSA PACKAGING, LLC",Lamar,2023-04-24,Active,CITY OF PARIS ENTERPRISE ZONE TRACT 48277000600 BLOCK 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015122,33.660689,-95.583163,ldad_county_centroid
000015129,abatement,Calhoun County,Calhoun,County,"Formosa Plastics Corporation, Texas",Calhoun,2020-01-01,Active,FORMOSA PLASTICS CORPORATION REINVESTMENT ZONE NO 19-01,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015129,28.376672,-96.585490,ldad_county_centroid
000015131,abatement,Paris City,Paris,City,HUHTAMAKI INC,Lamar,2023-08-14,Active,CITY OF PARIS ENTERPRISE ZONE TRACT 48277000600 BLOCK 1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015131,33.660689,-95.583163,ldad_county_centroid
000015141,abatement,Lufkin City,Lufkin,City,Star Property Enterprises LLC,Angelina,2023-01-17,Active,City of Lufkin Enterprise Zone #321-019401-L,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015141,31.276515,-94.635631,ldad_county_centroid
000015171,abatement,Hill County,Hill,County,Hubbard Wind II LLC,Hill,2024-04-09,Active,Hill County Reinvestment Zones #015 #016 #017,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015171,31.987721,-97.121908,ldad_county_centroid
000015173,abatement,Paris City,Paris,City,"SKY-MAR VENTURES, LLC",Lamar,2022-06-27,Active,City of Paris Reinvestment Zone No. 2020-1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015173,33.660689,-95.583163,ldad_county_centroid
000015178,abatement,Hill County,Hill,County,Hubbard Energy Storage II LLC,Hill,2024-08-27,Active,Hill County Reinvestment Zone #018,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015178,31.987721,-97.121908,ldad_county_centroid
000015186,abatement,Hill County,Hill,County,Elawan Pitts Dudik Solar II LLC,Hill,2024-10-08,Active,Hill County Reinvestment Zone #019,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015186,31.987721,-97.121908,ldad_county_centroid
000015190,abatement,TEMPLE CITY,TEMPLE,CITY,Niagra Bottling LLC,Bell,2021-01-01,Active,TEMPLE CITY REINVESTMENT ZONE  39,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015190,31.036396,-97.508545,ldad_county_centroid
000015191,abatement,TEMPLE CITY,TEMPLE,CITY,Tanglefoot Properties LLC,Bell,2021-01-01,Active,TEMPLE CITY REINVESTMENT ZONE  39,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015191,31.036396,-97.508545,ldad_county_centroid
000015194,abatement,TEMPLE CITY,TEMPLE,CITY,Cargill Incorporated,Bell,2021-01-01,Active,Temple Reinvestment Zone 35,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015194,31.036396,-97.508545,ldad_county_centroid
000015197,abatement,Hill County,Hill,County,Midpoint Solar LLC,Hill,2023-08-22,Active,Hill County Reinvestment Zone #010,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015197,31.987721,-97.121908,ldad_county_centroid
000015201,abatement,Burleson City,Burleson,City,Paris Baguette USA Inc,Johnson,2024-12-09,Active,Tax Abatement Reinvestment Zone No. 9,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000015201,32.344071,-97.351156,ldad_county_centroid
