layer_id,lat,lon,name,plant_code,county,technology,capacity,sector,inr,fuel,mw,zone,poi,entity,funnel_stage,group,under_construction,commissioned,capacity_mw,operator,voltage,osm_id,depth_ft,use,aquifer,project,manu,model,cap_kw,year
wind,30.9677,-102.43569,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.967,-102.43649,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9665,-102.43739,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9659,-102.43829,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9654,-102.43919,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9649,-102.44019,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9651,-102.44269,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9649,-102.44359,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.96479,-102.44459,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9646,-102.4456,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9645,-102.44649,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.96429,-102.4475,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9642,-102.44849,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.96359,-102.44929,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.963,-102.4512,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.96199,-102.45179,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.96149,-102.45259,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.95919,-102.45339,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9572,-102.45449,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.95519,-102.45559,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9541,-102.45729,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.96129,-102.46029,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.96079,-102.46109,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9603,-102.46199,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9598,-102.46279,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9593,-102.46369,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.959,-102.46469,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9582,-102.46539,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9577,-102.46629,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9567,-102.468,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9562,-102.46889,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.95569,-102.46969,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.95519,-102.47059,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9547,-102.47149,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9502,-102.47149,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.94939,-102.47249,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9489,-102.47339,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.94869,-102.47459,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9484,-102.47549,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9481,-102.4764,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9478,-102.47739,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9476,-102.47829,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.94729,-102.47929,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9468,-102.48009,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9463,-102.48079,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9376,-102.47619,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9371,-102.47699,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9366,-102.47779,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9262,-102.47549,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.925,-102.47589,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.92349,-102.47809,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9232,-102.47899,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.923,-102.47999,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.92279,-102.48099,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9225,-102.48249,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9168,-102.48509,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.91649,-102.48609,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9161,-102.48799,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9159,-102.48899,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9157,-102.48989,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9154,-102.49079,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9534,-102.41269,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.95309,-102.41359,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9528,-102.41449,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9544,-102.41999,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9541,-102.42089,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.95379,-102.42189,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain II,Gamesa,G47-0.66,660.0,2001
wind,30.9224,-102.46819,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.92183,-102.46892,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9213,-102.46969,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Woodward Mountain I,Gamesa,G47-0.66,660.0,2001
wind,30.9596,-102.22129,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9602,-102.21959,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9607,-102.21809,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.96149,-102.21659,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95639,-102.21769,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9576,-102.21679,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9516,-102.21619,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95239,-102.21449,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9527,-102.21269,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9534,-102.21089,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95449,-102.20939,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.94729,-102.23369,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.944,-102.23279,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.945,-102.23099,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9465,-102.22729,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.947,-102.22479,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9412,-102.23059,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9419,-102.22899,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9427,-102.22719,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9441,-102.22609,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9429,-102.21739,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9441,-102.21409,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9457,-102.21269,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.94799,-102.21069,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9492,-102.20939,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9506,-102.20809,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9388,-102.22339,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.93889,-102.22149,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9335,-102.22469,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9345,-102.22179,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9349,-102.22029,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9352,-102.21879,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9357,-102.21689,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9364,-102.21499,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.938,-102.21379,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9392,-102.21189,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9407,-102.21069,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9279,-102.21649,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9289,-102.2152,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9301,-102.21369,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9243,-102.21249,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9248,-102.2096,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9264,-102.20819,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9278,-102.20709,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9384,-102.20739,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9395,-102.20579,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9395,-102.20389,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9397,-102.20209,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.943,-102.20389,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9387,-102.19529,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9397,-102.19389,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9402,-102.19229,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9476,-102.19379,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9409,-102.19009,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.94239,-102.18849,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9467,-102.18639,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9437,-102.18549,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9444,-102.18359,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.946,-102.18089,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9478,-102.17909,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9514,-102.18089,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9481,-102.17489,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.949,-102.17309,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9504,-102.17139,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.953,-102.17439,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95799,-102.17129,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9583,-102.16979,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95849,-102.16829,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9581,-102.16679,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95939,-102.16379,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95263,-102.16966,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95359,-102.16809,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9553,-102.16379,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9555,-102.16169,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Vestas,V47-0.66,660.0,2001
wind,30.9504,-102.16499,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.95149,-102.16349,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9352,-102.20109,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9357,-102.19939,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.93609,-102.19779,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9367,-102.19609,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9288,-102.20559,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.931,-102.20519,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9267,-102.20049,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9276,-102.19899,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9283,-102.19729,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9306,-102.19599,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9314,-102.19409,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9324,-102.19249,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9335,-102.19089,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.93399,-102.18889,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9365,-102.18729,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9373,-102.18449,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9387,-102.18329,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9404,-102.18139,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.94169,-102.17999,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.944,-102.1779,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9461,-102.17149,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9279,-102.18579,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.92909,-102.18449,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9304,-102.18319,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9332,-102.18229,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9372,-102.17649,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.938,-102.17459,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
wind,30.9395,-102.17329,,,PECOS COUNTY,,,,,,,,,,,,,2001,0.66,,,,,,,Indian Mesa,Gamesa,G47-0.66,660.0,2001
